Glottocode,Code,Code_Orig,Sentences,Notes,CC_Pages,CC_Urls,Name,Script,Script_Type,Bytes_Per_Char,Family,Full_Classification,Minimal_Full_Classification,combined_t_0.0000_bpp,combined_t_0.0000_pps,combined_t_0.0000_pps_premium,combined_t_0.2578_bpp,combined_t_0.2578_pps,combined_t_0.2578_pps_premium,combined_t_0.4717_bpp,combined_t_0.4717_pps,combined_t_0.4717_pps_premium,combined_t_0.9434_bpp,combined_t_0.9434_pps,combined_t_0.9434_pps_premium,norm_entropy_t_0.4023_bpp,norm_entropy_t_0.4023_pps,norm_entropy_t_0.4023_pps_premium,norm_entropy_t_0.5293_bpp,norm_entropy_t_0.5293_pps,norm_entropy_t_0.5293_pps_premium,norm_entropy_t_0.7173_bpp,norm_entropy_t_0.7173_pps,norm_entropy_t_0.7173_pps_premium,norm_entropy_t_1.0322_bpp,norm_entropy_t_1.0322_pps,norm_entropy_t_1.0322_pps_premium,raw_entropy_t_1.2041_bpp,raw_entropy_t_1.2041_pps,raw_entropy_t_1.2041_pps_premium,raw_entropy_t_1.3340_bpp,raw_entropy_t_1.3340_pps,raw_entropy_t_1.3340_pps_premium,raw_entropy_t_1.5117_bpp,raw_entropy_t_1.5117_pps,raw_entropy_t_1.5117_pps_premium,raw_entropy_t_1.8193_bpp,raw_entropy_t_1.8193_pps,raw_entropy_t_1.8193_pps_premium,raw_monotonicity_t_0.2359_bpp,raw_monotonicity_t_0.2359_pps,raw_monotonicity_t_0.2359_pps_premium,raw_monotonicity_t_0.3662_bpp,raw_monotonicity_t_0.3662_pps,raw_monotonicity_t_0.3662_pps_premium,raw_monotonicity_t_0.5899_bpp,raw_monotonicity_t_0.5899_pps,raw_monotonicity_t_0.5899_pps_premium,raw_monotonicity_t_0.9439_bpp,raw_monotonicity_t_0.9439_pps,raw_monotonicity_t_0.9439_pps_premium
java1254,jav,jav_Latn,997,,4250233.0,4240636.0,Javanese,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Javanesic > Modern Javanese > Global Javanese,Austronesian > Javanesic,2.0654,63.4022,1.7708,2.4074,54.3942,1.6574,2.7943,46.8626,1.5397,4.6187,28.3521,1.233,2.7319,47.9328,1.3304,3.1601,41.4383,1.2631,4.0803,32.0933,1.1191,6.4001,20.4604,0.8894,1.193,109.7663,3.0461,1.2385,105.7352,3.2238,1.3365,97.9789,3.4251,1.6372,79.9819,3.4802,2.3584,55.5236,1.5413,2.5819,50.7182,1.548,3.0726,42.6179,1.4936,4.6146,28.3771,1.2336
nucl1643,jpn,jpn_Jpan,997,,9870174960.0,9822995554.0,Japanese,Jpan,Logosyllabary,3 bytes,Japonic,Japonic > Japanesic > Japan-Taiwan Japanese,Japonic,2.2373,71.7523,2.0041,2.5406,63.1866,1.9253,2.9004,55.347,1.8185,4.5521,35.2648,1.5336,3.0929,51.9027,1.4406,3.4324,46.7683,1.4255,4.1897,38.3149,1.3361,6.185,25.9549,1.1282,2.327,68.986,1.9144,2.5912,61.9509,1.8888,2.9149,55.0722,1.9252,3.8102,42.1314,1.8332,2.3638,67.9117,1.8852,2.6246,61.1635,1.8668,3.2027,50.1234,1.7566,4.4906,35.7482,1.554
kaby1243,kab,kab_Latn,997,,,,Kabyle,Latn,Alphabet,1 byte,Afro-Asiatic,Afro-Asiatic > Berber > Kabyle-Atlas Berber,Afro-Asiatic > Berber > Kabyle-Atlas Berber,2.0371,65.3641,1.8256,2.6126,50.9659,1.5529,3.2814,40.5777,1.3332,6.0521,22.001,0.9568,2.6824,49.6399,1.3778,3.2748,40.66,1.2394,4.5479,29.2778,1.021,7.6634,17.3751,0.7552,1.0669,124.8084,3.4635,1.0783,123.4804,3.7648,1.099,121.1615,4.2356,1.1473,116.0552,5.0499,2.5434,52.3521,1.4533,2.907,45.8034,1.398,3.7578,35.4333,1.2418,6.029,22.0853,0.9601
kach1280,kac,kac_Latn,997,,,,Jingpho,Latn,Alphabet,1 byte,Sino-Tibetan,Sino-Tibetan > Brahmaputran > Jingpho-Luish > Jingpho,Sino-Tibetan > Brahmaputran > Jingpho-Luish,2.0078,79.0271,2.2073,2.3181,68.4483,2.0856,2.7219,58.2929,1.9153,4.8139,32.9599,1.4334,2.6062,60.8816,1.6898,2.9501,53.7844,1.6394,3.6748,43.1765,1.5056,6.0542,26.2076,1.1392,1.1478,138.2387,3.8362,1.1813,134.317,4.0952,1.2481,127.1264,4.4441,1.4778,107.3681,4.6719,2.2731,69.8034,1.9377,2.4901,63.7192,1.9448,3.0329,52.3149,1.8334,4.8028,33.0361,1.4361
kamb1297,kam,kam_Latn,997,,,,Kamba,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Northeast Savanna Bantu > Central Kenya Bantu > Kamba-Dhaisu,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Northeast Savanna Bantu > Central Kenya Bantu > Kamba-Dhaisu,1.9814,64.5527,1.803,2.4381,52.4624,1.5985,3.0192,42.3651,1.392,5.7339,22.3069,0.9701,2.6766,47.7874,1.3264,3.159,40.4895,1.2342,4.2406,30.1625,1.0518,7.0752,18.0782,0.7858,1.1077,115.4734,3.2045,1.1311,113.0792,3.4477,1.1756,108.8014,3.8035,1.3187,96.993,4.2204,2.377,53.8094,1.4937,2.6848,47.6419,1.4541,3.4398,37.1846,1.3032,5.7129,22.3892,0.9733
nucl1305,kan,kan_Knda,997,,23282397.0,23203388.0,Kannada,Knda,Abugida,3 bytes,Dravidian,Dravidian > South Dravidian > South Dravidian I > Tamil-Kannada > Badaga-Kannada > Kannadoid > Nuclear Kannaoid,Dravidian > South Dravidian I > Badaga-Kannada,2.1481,166.9077,4.6618,2.3667,151.4905,4.6159,2.6514,135.2227,4.443,3.6619,97.9087,4.2578,3.5304,101.5577,2.8188,3.7152,96.5035,2.9415,4.0298,88.9719,3.1026,4.795,74.7733,3.2502,3.0059,119.2758,3.31,3.2141,111.5496,3.4011,3.4409,104.1966,3.6425,3.8741,92.5456,4.0269,2.2867,156.7934,4.3525,2.4686,145.2367,4.4329,2.8475,125.9107,4.4127,3.6278,98.8285,4.2961
kash1277,kas,kas_Arab,997,,6537.0,6503.0,Kashmiri (Arabic script),Arab,Abjad,2 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Eastern Dardic > Kashmiric,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Eastern Dardic > Kashmiric,1.9496,111.5607,3.1159,2.6004,83.6399,2.5485,3.5242,61.7141,2.0277,8.8841,24.4814,1.0646,3.3782,64.3821,1.7869,3.8967,55.8154,1.7013,4.662,46.653,1.6268,6.4939,33.4925,1.4558,1.189,182.9178,5.0761,1.2845,169.322,5.1625,1.5127,143.7793,5.0262,2.8276,76.9188,3.3469,2.5212,86.2668,2.3947,2.9915,72.7051,2.2191,4.2848,50.7603,1.779,8.8859,24.4764,1.064
kash1277,kas,kas_Deva,997,,6537.0,6503.0,Kashmiri (Devanagari script),Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Eastern Dardic > Kashmiric,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Eastern Dardic > Kashmiric,2.3343,129.8034,3.6254,2.5233,120.0802,3.6588,2.7006,112.1946,3.6863,3.5927,84.337,3.6676,3.385,89.5105,2.4844,3.5578,85.1635,2.5959,3.9578,76.5557,2.6696,4.851,62.4604,2.715,3.1157,97.2477,2.6987,3.2265,93.9077,2.8632,3.3694,89.9258,3.1436,3.8765,78.1625,3.401,2.4611,123.1123,3.4175,2.5749,117.673,3.5916,2.8955,104.6419,3.6673,3.5529,85.2798,3.7072
nucl1302,kat,kat_Geor,997,,79782785.0,79423527.0,Georgian,Geor,Alphabet,2 bytes,Kartvelian,Kartvelian > Georgian-Zan > Georgic,Kartvelian,2.995,124.8014,3.4857,3.0368,123.0832,3.7503,3.0664,121.8967,4.0051,3.1399,119.0411,5.1768,3.1559,118.4393,3.2873,3.2232,115.9639,3.5347,3.3527,111.4845,3.8876,3.8482,97.1314,4.222,2.9949,124.8054,3.4634,3.0802,121.348,3.6998,3.1633,118.1605,4.1306,3.3147,112.7643,4.9067,3.0229,123.6489,3.4324,3.0478,122.6399,3.7432,3.0831,121.2357,4.2489,3.1398,119.0461,5.175
kaza1248,kaz,kaz_Cyrl,997,,49599181.0,49321690.0,Kazakh,Cyrl,Alphabet,2 bytes,Turkic,Turkic > Common Turkic > Kipchak-Turkestan > Kipchak > Southeast Kipchak > South Kipchak,Turkic > Common Turkic > Kipchak-Turkestan > Kipchak > Southeast Kipchak > South Kipchak,1.9697,120.664,3.3702,2.3641,100.5316,3.0632,2.9015,81.9117,2.6913,5.8435,40.672,1.7687,2.9947,79.3641,2.2028,3.392,70.0682,2.1357,4.1207,57.676,2.0112,6.2607,37.9619,1.6501,1.3864,171.4313,4.7573,1.5282,155.5256,4.7419,1.8067,131.5517,4.5988,2.7117,87.6439,3.8136,2.311,102.8435,2.8549,2.5992,91.4383,2.7909,3.337,71.2227,2.4961,5.8442,40.667,1.7678
kabi1261,kbp,kbp_Latn,997,,,,Kabiyè,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > North Volta-Congo > Gur > Central Gur > Southern Central Gur > Grusi > East-West Grusi > Eastern Grusi > Kabiyeic,Atlantic-Congo > Volta-Congo > North Volta-Congo > Gur > Southern Central Gur,1.9418,89.5908,2.5023,2.5078,69.3691,2.1137,3.2206,54.0171,1.7748,6.3865,27.2397,1.1846,2.4554,70.8506,1.9665,2.8644,60.7342,1.8512,3.839,45.3159,1.5802,8.138,21.3771,0.9292,1.0729,162.1505,4.4998,1.0881,159.8786,4.8746,1.1159,155.8987,5.4499,1.187,146.5567,6.377,2.4377,71.3641,1.981,2.8235,61.6138,1.8806,3.758,46.2919,1.6224,6.3619,27.345,1.1887
kabu1256,kea,kea_Latn,997,,,,Kabuverdianu,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Upper Guinea Portuguese,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Upper Guinea Portuguese,2.0554,62.2608,1.739,2.4496,52.2417,1.5918,2.9361,43.5868,1.4321,5.1075,25.0562,1.0896,2.8275,45.2608,1.2562,3.2876,38.9268,1.1865,4.1767,30.6399,1.0684,5.9955,21.345,0.9278,1.2012,106.5376,2.9565,1.2455,102.7482,3.1327,1.3313,96.1274,3.3604,1.5787,81.0652,3.5273,2.3934,53.4694,1.4843,2.6599,48.1123,1.4685,3.2978,38.8054,1.36,5.1036,25.0752,1.09
halh1238,khk,khk_Cyrl,997,,,,Halh Mongolian (Cyrillic script),Cyrl,Alphabet,2 bytes,Mongolic-Khitan,Mongolic-Khitan > Mongolic > Eastern Mongolic > Khalkha-Buriat > Mongolian,Mongolic-Khitan,2.0033,121.0562,3.3811,2.2896,105.9208,3.2274,2.6468,91.6259,3.0105,4.6381,52.2869,2.2738,2.8809,84.1805,2.3365,3.1775,76.322,2.3264,3.7577,64.5376,2.2505,5.7161,42.4263,1.8441,1.4901,162.7533,4.5165,1.6639,145.7503,4.4438,1.9816,122.3791,4.2781,2.7643,87.7312,3.8174,2.2527,107.653,2.9884,2.4474,99.0913,3.0245,2.9408,82.4654,2.8901,4.639,52.2768,2.2725
cent1989,khm,khm_Khmr,997,,18592345.0,18501397.0,Khmer (Central),Khmr,Abugida,3 bytes,Austroasiatic,Austroasiatic > Khmeric,Austroasiatic > Khmeric,1.9403,220.8355,6.168,2.1291,201.2588,6.1323,2.564,167.1224,5.4911,3.2637,131.2909,5.7095,3.3069,129.5747,3.5964,3.3801,126.7703,3.8641,3.5225,121.6469,4.242,3.8878,110.2146,4.7907,3.0106,142.331,3.9498,3.089,138.7182,4.2294,3.1606,135.5747,4.7394,3.2701,131.0351,5.7017,1.9803,216.3751,6.0064,2.2744,188.4032,5.7504,2.8739,149.0973,5.2253,3.2639,131.2849,5.707
kiku1240,kik,kik_Latn,997,,,,Kikuyu,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Northeast Savanna Bantu > Central Kenya Bantu > Gikuyu-Temi,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Northeast Savanna Bantu > Central Kenya Bantu > Gikuyu-Temi,1.9943,82.2658,2.2977,2.6371,62.2136,1.8956,3.4378,47.7222,1.568,6.8744,23.8656,1.0379,2.7376,59.9278,1.6633,3.3564,48.8796,1.4899,4.7878,34.2668,1.1949,7.7709,21.1123,0.9177,1.1006,149.0702,4.1368,1.1192,146.5898,4.4694,1.1513,142.5065,4.9817,1.2377,132.5527,5.7677,2.5557,64.1946,1.782,2.9903,54.8636,1.6745,4.0197,40.8144,1.4304,6.843,23.9749,1.0422
kiny1244,kin,kin_Latn,997,,3922986.0,3902109.0,Kinyarwanda,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Northeast Savanna Bantu > Great Lakes Bantu > Western Lakes Bantu > Kivu > West Highlands Kivu,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Northeast Savanna Bantu > Great Lakes Bantu > Western Lakes Bantu,1.9689,72.9539,2.0376,2.3418,61.336,1.8689,2.8453,50.4814,1.6586,5.678,25.2969,1.1001,2.6813,53.5697,1.4868,3.1609,45.4413,1.3851,4.2849,33.5216,1.1689,7.3382,19.5737,0.8508,1.1087,129.5527,3.5952,1.1313,126.9609,3.8709,1.174,122.343,4.2769,1.3317,107.8606,4.6933,2.2848,62.8666,1.7451,2.5539,56.2407,1.7166,3.2686,43.9448,1.5401,5.6677,25.343,1.1017
kirg1245,kir,kir_Cyrl,997,,13210321.0,13166423.0,Kyrgyz,Cyrl,Alphabet,2 bytes,Turkic,Turkic > Common Turkic > Kipchak-Turkestan > Kipchak > Southeast Kipchak > East Kipchak,Turkic > Common Turkic > Kipchak-Turkestan > Kipchak > Southeast Kipchak > East Kipchak,1.9791,119.4413,3.336,2.3139,102.1585,3.1127,2.7541,85.8315,2.8201,5.228,45.2156,1.9663,2.9856,79.1755,2.1975,3.362,70.3129,2.1432,4.0801,57.9368,2.0203,6.1974,38.1434,1.658,1.5222,155.2989,4.3097,1.6876,140.0762,4.2708,2.0112,117.5336,4.1087,2.9866,79.1505,3.444,2.2667,104.2899,2.895,2.5063,94.319,2.8788,3.119,75.7904,2.6562,5.2289,45.2086,1.9652
khak1248,kjh,kjh_Cyrl,997,,,,Khakas,Cyrl,Alphabet,2 bytes,Turkic,Turkic > Common Turkic > South Siberian Turkic > Sayan-Yenisei Turkic > Yenisey Turkic,Turkic > Common Turkic > South Siberian Turkic > Yenisey Turkic,1.9804,127.5065,3.5613,2.3629,106.8626,3.2561,2.8938,87.2588,2.867,5.6725,44.5145,1.9358,2.9685,85.0632,2.361,3.3504,75.3661,2.2972,4.0634,62.1424,2.167,5.9795,42.2287,1.8356,1.5261,165.4574,4.5916,1.7028,148.2939,4.5214,2.0309,124.333,4.3464,3.0374,83.1324,3.6173,2.3109,109.2698,3.0332,2.5916,97.4333,2.9739,3.3179,76.1043,2.6672,5.6738,44.5045,1.9346
kimb1241,kmb,kmb_Latn,997,,,,Kimbundu,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > Central-Western Bantu > Njila > Northern Njila > Mbundu (H.20),Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Central-Western Bantu > Njila > Northern Njila,1.9429,72.1003,2.0138,2.2836,61.343,1.8691,2.7434,51.0622,1.6777,5.299,26.4363,1.1497,2.6613,52.6379,1.461,3.0706,45.6209,1.3906,3.9754,35.2377,1.2288,6.7282,20.8205,0.905,1.1169,125.4213,3.4805,1.1446,122.3932,3.7317,1.1996,116.7773,4.0823,1.4077,99.5135,4.3301,2.2375,62.6078,1.7379,2.4772,56.5496,1.726,3.1045,45.1234,1.5814,5.2905,26.4784,1.151
nort2641,kmr,kmr_Latn,997,,12098280.0,12051123.0,Northern Kurdish,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Iranian-Nuristani > Iranian > Central Iranian PBS > Central Iranian PB > Northwestern Iranian > Laki-Kurdish > Kurdish,Indo-European > Indo-Iranian > Iranian-Nuristani > Central Iranian PBS,1.9665,70.8495,1.9788,2.4801,56.1765,1.7117,3.0655,45.4493,1.4933,5.9717,23.331,1.0146,2.8455,48.9629,1.359,3.4369,40.5376,1.2356,4.6713,29.8255,1.04,6.6501,20.9509,0.9107,1.0754,129.5537,3.5952,1.0899,127.8335,3.8976,1.1156,124.8837,4.3657,1.1989,116.2076,5.0565,2.4185,57.6068,1.5991,2.7357,50.9278,1.5544,3.5024,39.7793,1.3941,5.9583,23.3831,1.0165
cent2050,knc,knc_Arab,997,,,,Central Kanuri (Arabic script),Arab,Abjad,2 bytes,Saharan,Saharan > Western Saharan > Kanuri-Kanembu > Kanuric > East Kanuri,Saharan,1.9402,103.9719,2.904,2.1418,94.1866,2.8698,2.3324,86.4895,2.8417,3.1689,63.659,2.7684,2.8578,70.5898,1.9592,3.0797,65.5035,1.9966,3.514,57.4082,2.0019,4.7918,42.0993,1.8299,1.8587,108.5316,3.0118,2.1441,94.0873,2.8687,2.5084,80.4223,2.8114,3.1301,64.4483,2.8043,2.1159,95.341,2.6466,2.2305,90.4413,2.7604,2.4682,81.7312,2.8644,3.1695,63.6469,2.7668
cent2050,knc,knc_Latn,997,,,,Central Kanuri (Latin script),Latn,Alphabet,1 byte,Saharan,Saharan > Western Saharan > Kanuri-Kanembu > Kanuric > East Kanuri,Saharan,2.0161,69.2939,1.9354,2.4924,56.0532,1.7079,3.0564,45.7091,1.5018,5.5288,25.2688,1.0989,2.5369,55.0692,1.5285,3.0278,46.1414,1.4064,4.145,33.7041,1.1753,7.7282,18.0772,0.7858,1.1336,123.2427,3.4201,1.1519,121.2778,3.6977,1.184,117.998,4.125,1.2681,110.1665,4.7936,2.428,57.5396,1.5973,2.7409,50.9709,1.5557,3.4782,40.1655,1.4077,5.5108,25.3511,1.102
kore1280,kor,kor_Hang,997,,1405630472.0,1399528315.0,Korean,Hang,Syllabary,3 bytes,Koreanic,Koreanic,Koreanic,2.0643,73.329,2.0481,2.3902,63.33,1.9296,2.7669,54.7081,1.7975,4.4034,34.3761,1.4949,3.2393,46.7292,1.297,3.7465,40.4032,1.2315,4.5607,33.1906,1.1574,6.071,24.9338,1.0838,1.8445,82.0662,2.2774,2.0792,72.8024,2.2197,2.5729,58.8325,2.0567,3.8292,39.5306,1.7201,2.3045,65.6841,1.8233,2.5378,59.6469,1.8205,3.0574,49.5095,1.7351,4.4048,34.3651,1.4939
kitu1246,ktu,ktu_Latn,997,,,,Kituba (DRC),Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > Central-Western Bantu > West-Coastal Bantu > Nzadic > Lweric > Dingic > Loange-Atlantic > KLC Extended > Kikongo Language Cluster > Nuclear KLC > Kikongoic > Kambakunyic Kikongo > Kilaadic Kikongo > Central-Southern Kikongo > Southeastern Kikongo > Southern Kikongo > Koongo-Kituba,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Central-Western Bantu > West-Coastal Bantu,1.9015,75.4213,2.1065,2.2244,64.4754,1.9645,2.6718,53.678,1.7637,5.0529,28.3831,1.2343,2.6142,54.8606,1.5227,2.9857,48.0341,1.4641,3.7778,37.9629,1.3238,6.5321,21.9559,0.9544,1.1666,122.9318,3.4114,1.2036,119.1615,3.6331,1.2759,112.4052,3.9295,1.5305,93.7051,4.0773,2.1784,65.8355,1.8275,2.4166,59.347,1.8114,3.0259,47.3962,1.6611,5.0442,28.4323,1.236
laoo1244,lao,lao_Laoo,997,,6916724.0,6876348.0,Lao,Laoo,Abugida,3 bytes,Tai-Kadai,Tai-Kadai > Kam-Tai > Daic-Beic > Daic > Central-Southwestern Tai > Wenma-Southwestern Tai > Sapa-Southwestern Tai > Southwestern Tai > Southwestern Thai PH > Lao-Thai,Tai-Kadai > Southwestern Thai PH,1.8517,186.8084,5.2176,2.0431,169.3129,5.1589,2.354,146.9458,4.8281,2.9628,116.7543,5.0774,3.0692,112.7061,3.1282,3.1425,110.0782,3.3553,3.2491,106.4644,3.7125,3.5634,97.0752,4.2196,2.6579,130.1464,3.6117,2.7809,124.3912,3.7926,2.8875,119.7994,4.1879,3.0049,115.1153,5.009,1.9594,176.5376,4.9005,2.1613,160.0491,4.885,2.5331,136.5577,4.7859,2.9393,117.6861,5.1159
geno1240,lij,lij_Latn,997,,,,Ligurian (Genoese),Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Italian > Ligurian,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Italian > Ligurian,2.147,68.2317,1.9057,2.5669,57.0702,1.7389,3.063,47.8255,1.5714,4.9815,29.4072,1.2789,2.8723,51.002,1.4156,3.2798,44.665,1.3614,4.0353,36.3029,1.2659,5.6323,26.009,1.1305,1.3242,110.6249,3.0699,1.4029,104.4173,3.1836,1.555,94.2046,3.2932,1.9894,73.6369,3.2041,2.484,58.9739,1.6371,2.7627,53.0251,1.6184,3.3862,43.2608,1.5161,4.9467,29.6138,1.2873
limb1263,lim,lim_Latn,997,,,,Limburgish,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > West Germanic > High German > Middle German > West Middle German > Middle Franconian > Ripuarian,Indo-European > Germanic > West Germanic > High German > Middle German > West Middle German > Ripuarian,2.1068,63.7202,1.7797,2.4894,53.9278,1.6432,2.9151,46.0532,1.5132,4.3649,30.7563,1.3375,2.9264,45.8746,1.2733,3.3853,39.656,1.2088,4.2188,31.8215,1.1097,5.7014,23.5466,1.0235,1.267,105.9569,2.9404,1.3257,101.2658,3.0875,1.4403,93.2066,3.2583,1.7809,75.3842,3.2802,2.4168,55.5476,1.542,2.6595,50.4784,1.5407,3.1835,42.1705,1.4779,4.3619,30.7773,1.3379
ling1263,lin,lin_Latn,997,,501902.0,498891.0,Lingala,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > Central-Western Bantu > North Zaire River > Rivers Bantu > Ngiri > Ngiri Riverain Ubangi > Ngiri Riverain Ubangi-Ripuaire > Bobangic > Bobangic Riverain > Bobangi-Bangala-Lingala > Lingala-Bangala,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Central-Western Bantu > North Zaire River,1.9377,70.1685,1.9598,2.2722,59.8395,1.8233,2.7326,49.7573,1.6349,5.078,26.7753,1.1644,2.6475,51.3561,1.4254,3.085,44.0722,1.3434,4.0302,33.7362,1.1764,6.6603,20.4142,0.8873,1.1603,117.1846,3.252,1.1931,113.9559,3.4744,1.2575,108.1224,3.7797,1.4722,92.3561,4.0186,2.2241,61.1314,1.697,2.4704,55.0381,1.6799,3.0855,44.0662,1.5444,5.0715,26.8094,1.1654
lith1251,lit,lit_Latn,997,,340817538.0,338435623.0,Lithuanian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Eastern Baltic,Indo-European > Balto-Slavic > Eastern Baltic,2.0574,65.6098,1.8325,2.6037,51.8435,1.5797,3.2955,40.9599,1.3458,6.2603,21.5617,0.9377,2.7361,49.334,1.3693,3.3202,40.655,1.2392,4.6776,28.8576,1.0063,7.7384,17.4433,0.7582,1.1113,121.4664,3.3708,1.1326,119.1755,3.6336,1.1707,115.2999,4.0306,1.2785,105.5817,4.5941,2.5278,53.3992,1.4823,2.908,46.4173,1.4167,3.8112,35.4173,1.2412,6.2525,21.5888,0.9385
ladi1250,lld,lld_Latn,997,,,,Ladin (Val Badia),Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Italo-Dalmatian > Italian Romance,Indo-European > Italic > Italo-Western Romance > Italo-Dalmatian > Italian Romance,2.0869,66.1484,1.8475,2.5493,54.1515,1.65,3.0871,44.7172,1.4693,5.4078,25.5276,1.1101,2.8552,48.349,1.3419,3.3028,41.7974,1.274,4.1673,33.1264,1.1552,5.8843,23.4604,1.0198,1.1854,116.4514,3.2316,1.2279,112.4293,3.4279,1.3077,105.5657,3.6904,1.5447,89.3661,3.8885,2.4752,55.7723,1.5482,2.7635,49.9539,1.5247,3.4802,39.666,1.3902,5.3993,25.5677,1.1114
gard1241,lld,lld_Latn_gard1241,997,,,,Ladin (Gherdëina),Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Italo-Dalmatian > Italian Romance > Ladin,Indo-European > Italic > Italo-Western Romance > Italo-Dalmatian > Italian Romance > Ladin,2.0785,66.7111,1.8633,2.5335,54.7312,1.6676,3.0668,45.2136,1.4856,5.2949,26.1876,1.1388,2.8827,48.1013,1.3351,3.34,41.5155,1.2654,4.163,33.3079,1.1615,5.7679,24.0401,1.0449,1.1747,118.0411,3.2757,1.2145,114.1685,3.4809,1.2899,107.5005,3.758,1.5269,90.8104,3.9514,2.4534,56.5186,1.5689,2.7414,50.5807,1.5438,3.4486,40.2076,1.4091,5.2439,26.4423,1.1495
lomb1257,lmo,lmo_Latn,997,[1],,,Lombard,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Italian > Piemontese-Lombard,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Northwestern Shifted Romance > Gallo-Italian > Piemontese-Lombard,2.1055,69.3049,1.9357,2.5162,57.994,1.7671,2.9897,48.8074,1.6036,4.8172,30.2919,1.3173,2.8121,51.8907,1.4402,3.2275,45.2126,1.3781,4.0455,36.0702,1.2578,5.7431,25.4082,1.1044,1.2667,115.1966,3.1968,1.3247,110.1515,3.3584,1.4312,101.9589,3.5643,1.7485,83.4554,3.6314,2.4423,59.7472,1.6585,2.7106,53.8345,1.6431,3.3141,44.0301,1.5431,4.815,30.3059,1.3174
